,Datetime,State,Confirmed,Cured,Deaths
3265,2020-06-21 08:00:00,Mizoram,140,9,0
3266,2020-06-21 08:00:00,Nagaland,201,138,0
3267,2020-06-21 08:00:00,Odisha,4856,3534,12
3268,2020-06-21 08:00:00,Puducherry,286,118,7
3269,2020-06-21 08:00:00,Punjab,3952,2678,98
3270,2020-06-21 08:00:00,Rajasthan,14536,11274,337
3271,2020-06-21 08:00:00,Sikkim,70,25,0
3272,2020-06-21 08:00:00,Tamil Nadu,56845,31316,704
3273,2020-06-21 08:00:00,Telangana,7072,3506,203
3274,2020-06-21 08:00:00,Tripura,1186,680,1
3275,2020-06-21 08:00:00,Uttarakhand,2301,1450,27
3276,2020-06-21 08:00:00,Uttar Pradesh,16594,9995,507
3277,2020-06-21 08:00:00,West Bengal,13531,7865,540
3278,2020-06-21 08:00:00,Cases being reassigned to states,9127,0,0
3279,2020-06-22 08:00:00,Andaman and Nicobar Islands,48,37,0
3280,2020-06-22 08:00:00,Andhra Pradesh,8999,4331,106
3281,2020-06-22 08:00:00,Arunachal Pradesh,135,15,0
3282,2020-06-22 08:00:00,Assam,5388,3360,9
3283,2020-06-22 08:00:00,Bihar,7612,5580,53
3284,2020-06-22 08:00:00,Chandigarh,406,316,6
3285,2020-06-22 08:00:00,Chhattisgarh,2275,1447,11
3286,2020-06-22 08:00:00,Dadra and Nagar Haveli and Daman and Diu,88,26,0
3287,2020-06-22 08:00:00,Delhi,59746,33013,2175
3288,2020-06-22 08:00:00,Goa,754,129,0
3289,2020-06-22 08:00:00,Gujarat,27260,19349,1663
3290,2020-06-22 08:00:00,Haryana,10635,5557,160
3291,2020-06-22 08:00:00,Himachal Pradesh,673,425,8
3292,2020-06-22 08:00:00,Jammu and Kashmir,5956,3382,82
3293,2020-06-22 08:00:00,Jharkhand,2073,1406,11
3294,2020-06-22 08:00:00,Karnataka,9150,5618,137
3295,2020-06-22 08:00:00,Kerala,3172,1661,21
3296,2020-06-22 08:00:00,Ladakh,837,134,1
3297,2020-06-22 08:00:00,Madhya Pradesh,11903,9015,515
3298,2020-06-22 08:00:00,Maharashtra,132075,65744,6170
3299,2020-06-22 08:00:00,Manipur,841,250,0
3300,2020-06-22 08:00:00,Meghalaya,44,33,1
3301,2020-06-22 08:00:00,Mizoram,141,9,0
3302,2020-06-22 08:00:00,Nagaland,211,141,0
3303,2020-06-22 08:00:00,Odisha,5160,3720,14
3304,2020-06-22 08:00:00,Puducherry,366,140,8
3305,2020-06-22 08:00:00,Punjab,4074,2700,99
3306,2020-06-22 08:00:00,Rajasthan,14930,11597,349
3307,2020-06-22 08:00:00,Sikkim,78,25,0
3308,2020-06-22 08:00:00,Tamil Nadu,59377,32754,757
3309,2020-06-22 08:00:00,Telangana,7802,3731,210
3310,2020-06-22 08:00:00,Tripura,1221,759,1
3311,2020-06-22 08:00:00,Uttarakhand,2344,1500,27
3312,2020-06-22 08:00:00,Uttar Pradesh,17731,10995,550
3313,2020-06-22 08:00:00,West Bengal,13945,8297,555
3314,2020-06-22 08:00:00,Cases being reassigned to states,7832,0,0
3315,2020-06-23 08:00:00,Andaman and Nicobar Islands,48,37,0
3316,2020-06-23 08:00:00,Andhra Pradesh,9372,4495,111
3317,2020-06-23 08:00:00,Arunachal Pradesh,139,21,0
3318,2020-06-23 08:00:00,Assam,5586,3521,9
3319,2020-06-23 08:00:00,Bihar,7825,5781,55
3320,2020-06-23 08:00:00,Chandigarh,411,322,6
3321,2020-06-23 08:00:00,Chhattisgarh,2303,1513,12
3322,2020-06-23 08:00:00,Dadra and Nagar Haveli and Daman and Diu,91,27,0
3323,2020-06-23 08:00:00,Delhi,62655,36602,2233
3324,2020-06-23 08:00:00,Goa,864,152,1
3325,2020-06-23 08:00:00,Gujarat,27825,19909,1684
3326,2020-06-23 08:00:00,Haryana,11025,5916,169
3327,2020-06-23 08:00:00,Himachal Pradesh,727,437,8
3328,2020-06-23 08:00:00,Jammu and Kashmir,6088,3531,85
3329,2020-06-23 08:00:00,Jharkhand,2137,1469,11
3330,2020-06-23 08:00:00,Karnataka,9399,5730,142
3331,2020-06-23 08:00:00,Kerala,3310,1749,21
3332,2020-06-23 08:00:00,Ladakh,847,136,1
3333,2020-06-23 08:00:00,Madhya Pradesh,12078,9215,521
3334,2020-06-23 08:00:00,Maharashtra,135796,67706,6283
3335,2020-06-23 08:00:00,Manipur,898,250,0
3336,2020-06-23 08:00:00,Meghalaya,44,37,1
3337,2020-06-23 08:00:00,Mizoram,141,9,0
3338,2020-06-23 08:00:00,Nagaland,280,141,0
3339,2020-06-23 08:00:00,Odisha,5303,3863,15
3340,2020-06-23 08:00:00,Puducherry,383,149,8
3341,2020-06-23 08:00:00,Punjab,4235,2825,101
3342,2020-06-23 08:00:00,Rajasthan,15232,11910,356
3343,2020-06-23 08:00:00,Sikkim,78,29,0
3344,2020-06-23 08:00:00,Tamil Nadu,62087,34112,794
3345,2020-06-23 08:00:00,Telangana,8674,4005,217
3346,2020-06-23 08:00:00,Tripura,1237,782,1
3347,2020-06-23 08:00:00,Uttarakhand,2402,1521,28
3348,2020-06-23 08:00:00,Uttar Pradesh,18322,11601,569
3349,2020-06-23 08:00:00,West Bengal,14358,8687,569
3350,2020-06-23 08:00:00,Cases being reassigned to states,8015,0,0
3351,2020-06-24 08:00:00,Andaman and Nicobar Islands,50,40,0
3352,2020-06-24 08:00:00,Andhra Pradesh,10002,4599,119
3353,2020-06-24 08:00:00,Arunachal Pradesh,148,22,0
3354,2020-06-24 08:00:00,Assam,5831,3762,9
3355,2020-06-24 08:00:00,Bihar,8153,6104,56
3356,2020-06-24 08:00:00,Chandigarh,418,322,6
3357,2020-06-24 08:00:00,Chhattisgarh,2362,1553,12
3358,2020-06-24 08:00:00,Dadra and Nagar Haveli and Daman and Diu,120,29,0
3359,2020-06-24 08:00:00,Delhi,66602,39313,2301
3360,2020-06-24 08:00:00,Goa,909,205,1
3361,2020-06-24 08:00:00,Gujarat,28371,20513,1710
3362,2020-06-24 08:00:00,Haryana,11520,6498,178
3363,2020-06-24 08:00:00,Himachal Pradesh,775,443,8
3364,2020-06-24 08:00:00,Jammu and Kashmir,6236,3642,87
3365,2020-06-24 08:00:00,Jharkhand,2185,1520,11
3366,2020-06-24 08:00:00,Karnataka,9721,6004,150
3367,2020-06-24 08:00:00,Kerala,3451,1809,22
3368,2020-06-24 08:00:00,Ladakh,932,148,1
3369,2020-06-24 08:00:00,Madhya Pradesh,12261,9335,525
3370,2020-06-24 08:00:00,Maharashtra,139010,69631,6531
3371,2020-06-24 08:00:00,Manipur,921,258,0
3372,2020-06-24 08:00:00,Meghalaya,46,37,1
3373,2020-06-24 08:00:00,Mizoram,142,9,0
3374,2020-06-24 08:00:00,Nagaland,330,141,0
3375,2020-06-24 08:00:00,Odisha,5470,3988,17
3376,2020-06-24 08:00:00,Puducherry,402,165,9
3377,2020-06-24 08:00:00,Punjab,4397,3047,105
3378,2020-06-24 08:00:00,Rajasthan,15627,12213,365
3379,2020-06-24 08:00:00,Sikkim,79,29,0
3380,2020-06-24 08:00:00,Tamil Nadu,64603,35339,833
3381,2020-06-24 08:00:00,Telangana,9553,4224,220
3382,2020-06-24 08:00:00,Tripura,1259,807,1
3383,2020-06-24 08:00:00,Uttarakhand,2535,1602,30
3384,2020-06-24 08:00:00,Uttar Pradesh,18893,12116,588
3385,2020-06-24 08:00:00,West Bengal,14728,9218,580
3386,2020-06-24 08:00:00,Cases being reassigned to states,8141,0,0
3387,2020-06-25 08:00:00,Andaman and Nicobar Islands,56,43,0
3388,2020-06-25 08:00:00,Andhra Pradesh,10331,4779,124
3389,2020-06-25 08:00:00,Arunachal Pradesh,158,38,0
3390,2020-06-25 08:00:00,Assam,6198,3958,9
3391,2020-06-25 08:00:00,Bihar,8209,6113,57
3392,2020-06-25 08:00:00,Chandigarh,420,323,6
3393,2020-06-25 08:00:00,Chhattisgarh,2419,1627,12
3394,2020-06-25 08:00:00,Dadra and Nagar Haveli and Daman and Diu,120,30,0
3395,2020-06-25 08:00:00,Delhi,70390,41437,2365
3396,2020-06-25 08:00:00,Goa,951,289,2
3397,2020-06-25 08:00:00,Gujarat,28943,21088,1735
3398,2020-06-25 08:00:00,Haryana,12010,6925,188
3399,2020-06-25 08:00:00,Himachal Pradesh,806,466,8
3400,2020-06-25 08:00:00,Jammu and Kashmir,6422,3818,88
3401,2020-06-25 08:00:00,Jharkhand,2207,1570,11
3402,2020-06-25 08:00:00,Karnataka,10118,6151,164
3403,2020-06-25 08:00:00,Kerala,3603,1888,22
3404,2020-06-25 08:00:00,Ladakh,941,274,1
3405,2020-06-25 08:00:00,Madhya Pradesh,12448,9473,534
3406,2020-06-25 08:00:00,Maharashtra,142900,73792,6739
3407,2020-06-25 08:00:00,Manipur,970,328,0
3408,2020-06-25 08:00:00,Meghalaya,46,42,1
3409,2020-06-25 08:00:00,Mizoram,142,19,0
3410,2020-06-25 08:00:00,Nagaland,347,148,0
3411,2020-06-25 08:00:00,Odisha,5752,4123,17
3412,2020-06-25 08:00:00,Puducherry,461,176,9
3413,2020-06-25 08:00:00,Punjab,4627,3099,113
3414,2020-06-25 08:00:00,Rajasthan,16009,12611,375
3415,2020-06-25 08:00:00,Sikkim,84,39,0
3416,2020-06-25 08:00:00,Tamil Nadu,67468,37763,866
3417,2020-06-25 08:00:00,Telangana,10444,4361,225
3418,2020-06-25 08:00:00,Tripura,1259,897,1
3419,2020-06-25 08:00:00,Uttarakhand,2623,1721,35
3420,2020-06-25 08:00:00,Uttar Pradesh,19557,12586,596
3421,2020-06-25 08:00:00,West Bengal,15173,9702,591
3422,2020-06-25 08:00:00,Cases being reassigned to states,8493,0,0
3423,2020-06-26 08:00:00,Andaman and Nicobar Islands,59,43,0
3424,2020-06-26 08:00:00,Andhra Pradesh,10884,4988,136
3425,2020-06-26 08:00:00,Arunachal Pradesh,160,38,1
3426,2020-06-26 08:00:00,Assam,6321,4033,9
3427,2020-06-26 08:00:00,Bihar,8473,6441,57
3428,2020-06-26 08:00:00,Chandigarh,423,329,6
3429,2020-06-26 08:00:00,Chhattisgarh,2452,1755,12
3430,2020-06-26 08:00:00,Dadra and Nagar Haveli and Daman and Diu,155,32,0
3431,2020-06-26 08:00:00,Delhi,73780,44765,2429
3432,2020-06-26 08:00:00,Goa,995,335,2
3433,2020-06-26 08:00:00,Gujarat,29520,21498,1753
3434,2020-06-26 08:00:00,Haryana,12463,7380,198
3435,2020-06-26 08:00:00,Himachal Pradesh,839,477,9
3436,2020-06-26 08:00:00,Jammu and Kashmir,6549,3967,90
3437,2020-06-26 08:00:00,Jharkhand,2262,1605,12
3438,2020-06-26 08:00:00,Karnataka,10560,6670,170
3439,2020-06-26 08:00:00,Kerala,3726,1943,22
3440,2020-06-26 08:00:00,Ladakh,941,358,1
3441,2020-06-26 08:00:00,Madhya Pradesh,12596,9619,542
3442,2020-06-26 08:00:00,Maharashtra,147741,77453,6931
3443,2020-06-26 08:00:00,Manipur,1056,354,0
3444,2020-06-26 08:00:00,Meghalaya,46,42,1
3445,2020-06-26 08:00:00,Mizoram,145,30,0
3446,2020-06-26 08:00:00,Nagaland,355,160,0
3447,2020-06-26 08:00:00,Odisha,5962,4291,17
3448,2020-06-26 08:00:00,Puducherry,502,187,9
3449,2020-06-26 08:00:00,Punjab,4769,3192,120
3450,2020-06-26 08:00:00,Rajasthan,16296,12840,379
3451,2020-06-26 08:00:00,Sikkim,85,39,0
3452,2020-06-26 08:00:00,Tamil Nadu,70977,39999,911
3453,2020-06-26 08:00:00,Telangana,11364,4688,230
3454,2020-06-26 08:00:00,Tripura,1290,1019,1
3455,2020-06-26 08:00:00,Uttarakhand,2691,1758,36
3456,2020-06-26 08:00:00,Uttar Pradesh,20193,13119,611
3457,2020-06-26 08:00:00,West Bengal,15648,10190,606
3458,2020-06-26 08:00:00,Cases being reassigned to states,8123,0,0
3459,2020-06-27 08:00:00,Andaman and Nicobar Islands,72,43,0
3460,2020-06-27 08:00:00,Andhra Pradesh,11489,5196,148
3461,2020-06-27 08:00:00,Arunachal Pradesh,172,42,1
3462,2020-06-27 08:00:00,Assam,6607,4259,9
3463,2020-06-27 08:00:00,Bihar,8716,6762,58
3464,2020-06-27 08:00:00,Chandigarh,425,335,6
3465,2020-06-27 08:00:00,Chhattisgarh,2545,1914,13
3466,2020-06-27 08:00:00,Dadra and Nagar Haveli and Daman and Diu,163,41,0
3467,2020-06-27 08:00:00,Delhi,77240,47091,2492
3468,2020-06-27 08:00:00,Goa,1039,370,2
3469,2020-06-27 08:00:00,Gujarat,30095,22030,1771
3470,2020-06-27 08:00:00,Haryana,12884,8016,211
3471,2020-06-27 08:00:00,Himachal Pradesh,864,502,9
3472,2020-06-27 08:00:00,Jammu and Kashmir,6762,4080,91
3473,2020-06-27 08:00:00,Jharkhand,2290,1643,12
3474,2020-06-27 08:00:00,Karnataka,11005,6916,180
3475,2020-06-27 08:00:00,Kerala,3876,2008,22
3476,2020-06-27 08:00:00,Ladakh,946,358,1
3477,2020-06-27 08:00:00,Madhya Pradesh,12798,9804,546
3478,2020-06-27 08:00:00,Maharashtra,152765,79815,7106
3479,2020-06-27 08:00:00,Manipur,1075,393,0
3480,2020-06-27 08:00:00,Meghalaya,47,42,1
3481,2020-06-27 08:00:00,Mizoram,145,30,0
3482,2020-06-27 08:00:00,Nagaland,371,162,0
3483,2020-06-27 08:00:00,Odisha,6180,4422,17
3484,2020-06-27 08:00:00,Puducherry,502,187,9
3485,2020-06-27 08:00:00,Punjab,4957,3201,122
3486,2020-06-27 08:00:00,Rajasthan,16660,13062,380
3487,2020-06-27 08:00:00,Sikkim,86,39,0
3488,2020-06-27 08:00:00,Tamil Nadu,74622,41357,957
3489,2020-06-27 08:00:00,Telangana,12349,4766,237
3490,2020-06-27 08:00:00,Tripura,1325,1055,1
3491,2020-06-27 08:00:00,Uttarakhand,2725,1822,37
3492,2020-06-27 08:00:00,Uttar Pradesh,20943,13583,630
3493,2020-06-27 08:00:00,West Bengal,16190,10535,616
3494,2020-06-27 08:00:00,Cases being reassigned to states,8023,0,0
3495,2020-06-28 08:00:00,Andaman and Nicobar Islands,72,43,0
3496,2020-06-28 08:00:00,Andhra Pradesh,12285,5480,157
3497,2020-06-28 08:00:00,Arunachal Pradesh,177,54,1
3498,2020-06-28 08:00:00,Assam,6816,4500,9
3499,2020-06-28 08:00:00,Bihar,8931,6843,59
3500,2020-06-28 08:00:00,Chandigarh,428,335,6
3501,2020-06-28 08:00:00,Chhattisgarh,2545,1914,13
3502,2020-06-28 08:00:00,Dadra and Nagar Haveli and Daman and Diu,177,55,0
3503,2020-06-28 08:00:00,Delhi,80188,49301,2558
3504,2020-06-28 08:00:00,Goa,1128,420,2
3505,2020-06-28 08:00:00,Gujarat,30709,22409,1789
3506,2020-06-28 08:00:00,Haryana,13427,8472,218
3507,2020-06-28 08:00:00,Himachal Pradesh,894,509,9
3508,2020-06-28 08:00:00,Jammu and Kashmir,6966,4225,93
3509,2020-06-28 08:00:00,Jharkhand,2339,1724,12
3510,2020-06-28 08:00:00,Karnataka,11923,7287,191
3511,2020-06-28 08:00:00,Kerala,4071,2110,22
3512,2020-06-28 08:00:00,Ladakh,960,554,1
3513,2020-06-28 08:00:00,Madhya Pradesh,12965,9971,550
3514,2020-06-28 08:00:00,Maharashtra,159133,84245,7273
3515,2020-06-28 08:00:00,Manipur,1092,432,0
3516,2020-06-28 08:00:00,Meghalaya,47,42,1
3517,2020-06-28 08:00:00,Mizoram,148,55,0
3518,2020-06-28 08:00:00,Nagaland,387,164,0
3519,2020-06-28 08:00:00,Odisha,6350,4606,18
3520,2020-06-28 08:00:00,Puducherry,619,221,10
3521,2020-06-28 08:00:00,Punjab,5056,3320,128
3522,2020-06-28 08:00:00,Rajasthan,16944,13367,391
3523,2020-06-28 08:00:00,Sikkim,87,46,0
3524,2020-06-28 08:00:00,Tamil Nadu,78335,44094,1025
3525,2020-06-28 08:00:00,Telangana,13436,4928,243
3526,2020-06-28 08:00:00,Tripura,1334,1071,1
3527,2020-06-28 08:00:00,Uttarakhand,2791,1912,37
3528,2020-06-28 08:00:00,Uttar Pradesh,21549,14215,649
3529,2020-06-28 08:00:00,West Bengal,16711,10789,629
3530,2020-06-28 08:00:00,Cases being reassigned to states,7839,0,0
3531,2020-06-29 08:00:00,Andaman and Nicobar Islands,76,45,0
3532,2020-06-29 08:00:00,Andhra Pradesh,13241,5908,169
3533,2020-06-29 08:00:00,Arunachal Pradesh,182,60,1
3534,2020-06-29 08:00:00,Assam,7206,5088,10
3535,2020-06-29 08:00:00,Bihar,9212,7118,60
3536,2020-06-29 08:00:00,Chandigarh,429,336,6
3537,2020-06-29 08:00:00,Chhattisgarh,2662,2091,13
3538,2020-06-29 08:00:00,Dadra and Nagar Haveli and Daman and Diu,178,60,0
3539,2020-06-29 08:00:00,Delhi,83077,52607,2623
3540,2020-06-29 08:00:00,Goa,1198,478,3
3541,2020-06-29 08:00:00,Gujarat,31320,22800,1808
3542,2020-06-29 08:00:00,Haryana,13829,8917,223
3543,2020-06-29 08:00:00,Himachal Pradesh,916,529,9
3544,2020-06-29 08:00:00,Jammu and Kashmir,7093,4316,94
3545,2020-06-29 08:00:00,Jharkhand,2364,1793,12
3546,2020-06-29 08:00:00,Karnataka,13190,7507,207
3547,2020-06-29 08:00:00,Kerala,4189,2152,22
3548,2020-06-29 08:00:00,Ladakh,963,586,1
3549,2020-06-29 08:00:00,Madhya Pradesh,13186,10084,557
3550,2020-06-29 08:00:00,Maharashtra,164626,86575,7429
3551,2020-06-29 08:00:00,Manipur,1185,455,0
3552,2020-06-29 08:00:00,Meghalaya,47,42,1
3553,2020-06-29 08:00:00,Mizoram,148,55,0
3554,2020-06-29 08:00:00,Nagaland,415,164,0
3555,2020-06-29 08:00:00,Odisha,6614,4743,21
3556,2020-06-29 08:00:00,Puducherry,619,221,10
3557,2020-06-29 08:00:00,Punjab,5216,3526,133
3558,2020-06-29 08:00:00,Rajasthan,17271,13611,399
3559,2020-06-29 08:00:00,Sikkim,88,49,0
3560,2020-06-29 08:00:00,Tamil Nadu,82275,45537,1079
3561,2020-06-29 08:00:00,Telangana,14419,5172,247
3562,2020-06-29 08:00:00,Tripura,1346,1079,1
3563,2020-06-29 08:00:00,Uttarakhand,2823,2018,38
3564,2020-06-29 08:00:00,Uttar Pradesh,22147,14808,660
3565,2020-06-29 08:00:00,West Bengal,17283,11193,639
3566,2020-06-29 08:00:00,Cases being reassigned to states,7285,0,0
3567,2020-06-30 08:00:00,Andaman and Nicobar Islands,90,46,0
3568,2020-06-30 08:00:00,Andhra Pradesh,13891,6232,180
3569,2020-06-30 08:00:00,Arunachal Pradesh,187,61,1
3570,2020-06-30 08:00:00,Assam,7752,5333,11
3571,2020-06-30 08:00:00,Bihar,9640,7390,62
3572,2020-06-30 08:00:00,Chandigarh,435,349,6
3573,2020-06-30 08:00:00,Chhattisgarh,2761,2173,13
3574,2020-06-30 08:00:00,Dadra and Nagar Haveli and Daman and Diu,203,77,0
3575,2020-06-30 08:00:00,Delhi,85161,56235,2680
3576,2020-06-30 08:00:00,Goa,1198,478,3
3577,2020-06-30 08:00:00,Gujarat,31938,23240,1827
3578,2020-06-30 08:00:00,Haryana,14210,9502,232
3579,2020-06-30 08:00:00,Himachal Pradesh,942,556,9
3580,2020-06-30 08:00:00,Jammu and Kashmir,7237,4585,95
3581,2020-06-30 08:00:00,Jharkhand,2426,1845,15
3582,2020-06-30 08:00:00,Karnataka,14295,7683,226
3583,2020-06-30 08:00:00,Kerala,4189,2152,22
3584,2020-06-30 08:00:00,Ladakh,964,616,1
3585,2020-06-30 08:00:00,Madhya Pradesh,13370,10199,564
3586,2020-06-30 08:00:00,Maharashtra,169883,88960,7610
3587,2020-06-30 08:00:00,Manipur,1227,494,0
3588,2020-06-30 08:00:00,Meghalaya,47,42,1
3589,2020-06-30 08:00:00,Mizoram,148,55,0
3590,2020-06-30 08:00:00,Nagaland,434,168,0
3591,2020-06-30 08:00:00,Odisha,6859,4946,23
3592,2020-06-30 08:00:00,Puducherry,619,221,10
3593,2020-06-30 08:00:00,Punjab,5418,3764,138
3594,2020-06-30 08:00:00,Rajasthan,17660,13618,405
3595,2020-06-30 08:00:00,Sikkim,88,50,0
3596,2020-06-30 08:00:00,Tamil Nadu,86224,47749,1141
3597,2020-06-30 08:00:00,Telangana,15394,5582,253
3598,2020-06-30 08:00:00,Tripura,1380,1085,1
3599,2020-06-30 08:00:00,Uttarakhand,2831,2111,39
3600,2020-06-30 08:00:00,Uttar Pradesh,22828,15506,672
3601,2020-06-30 08:00:00,West Bengal,17907,11719,653
3602,2020-06-30 08:00:00,Cases being reassigned to states,7004,0,0
3603,2020-07-01 08:00:00,Andaman and Nicobar Islands,97,50,0
3604,2020-07-01 08:00:00,Andhra Pradesh,14595,6511,187
3605,2020-07-01 08:00:00,Arunachal Pradesh,191,62,1
3606,2020-07-01 08:00:00,Assam,8227,5647,12
3607,2020-07-01 08:00:00,Bihar,10043,7687,67
3608,2020-07-01 08:00:00,Chandigarh,440,364,6
3609,2020-07-01 08:00:00,Chhattisgarh,2860,2250,13
3610,2020-07-01 08:00:00,Dadra and Nagar Haveli and Daman and Diu,213,82,0
3611,2020-07-01 08:00:00,Delhi,87360,58348,2742
3612,2020-07-01 08:00:00,Goa,1315,596,3
3613,2020-07-01 08:00:00,Gujarat,32557,23662,1846
3614,2020-07-01 08:00:00,Haryana,14548,9972,236
3615,2020-07-01 08:00:00,Himachal Pradesh,953,580,10
3616,2020-07-01 08:00:00,Jammu and Kashmir,7497,4722,101
3617,2020-07-01 08:00:00,Jharkhand,2490,1884,15
3618,2020-07-01 08:00:00,Karnataka,15242,7918,246
3619,2020-07-01 08:00:00,Kerala,4442,2306,24
3620,2020-07-01 08:00:00,Ladakh,973,648,1
3621,2020-07-01 08:00:00,Madhya Pradesh,13593,10395,572
3622,2020-07-01 08:00:00,Maharashtra,174761,90911,7855
3623,2020-07-01 08:00:00,Manipur,1234,553,0
3624,2020-07-01 08:00:00,Meghalaya,52,42,1
3625,2020-07-01 08:00:00,Mizoram,160,122,0
3626,2020-07-01 08:00:00,Nagaland,459,168,0
3627,2020-07-01 08:00:00,Odisha,7065,5189,25
3628,2020-07-01 08:00:00,Puducherry,714,272,12
3629,2020-07-01 08:00:00,Punjab,5568,3867,144
3630,2020-07-01 08:00:00,Rajasthan,18014,14220,413
3631,2020-07-01 08:00:00,Sikkim,89,52,0
3632,2020-07-01 08:00:00,Tamil Nadu,90167,50074,1201
3633,2020-07-01 08:00:00,Telangana,16339,7294,260
3634,2020-07-01 08:00:00,Tripura,1388,1086,1
3635,2020-07-01 08:00:00,Uttarakhand,2881,2231,41
3636,2020-07-01 08:00:00,Uttar Pradesh,23492,16084,697
3637,2020-07-01 08:00:00,West Bengal,18559,12130,668
3638,2020-07-01 08:00:00,Cases being reassigned to states,6915,0,0
3639,2020-07-02 08:00:00,Andaman and Nicobar Islands,100,50,0
3640,2020-07-02 08:00:00,Andhra Pradesh,15252,6988,193
3641,2020-07-02 08:00:00,Arunachal Pradesh,195,66,1
3642,2020-07-02 08:00:00,Assam,8582,5851,12
3643,2020-07-02 08:00:00,Bihar,10249,7946,70
3644,2020-07-02 08:00:00,Chandigarh,446,367,6
3645,2020-07-02 08:00:00,Chhattisgarh,2940,2303,14
3646,2020-07-02 08:00:00,Dadra and Nagar Haveli and Daman and Diu,215,86,0
3647,2020-07-02 08:00:00,Delhi,89802,59992,2803
3648,2020-07-02 08:00:00,Goa,1387,670,4
3649,2020-07-02 08:00:00,Gujarat,33232,24030,1867
3650,2020-07-02 08:00:00,Haryana,14941,10499,240
3651,2020-07-02 08:00:00,Himachal Pradesh,979,614,10
3652,2020-07-02 08:00:00,Jammu and Kashmir,7695,4856,105
3653,2020-07-02 08:00:00,Jharkhand,2521,1931,15
3654,2020-07-02 08:00:00,Karnataka,16514,8063,253
3655,2020-07-02 08:00:00,Kerala,4593,2439,24
3656,2020-07-02 08:00:00,Ladakh,990,694,1
3657,2020-07-02 08:00:00,Madhya Pradesh,13861,10655,581
3658,2020-07-02 08:00:00,Maharashtra,180298,93154,8053
3659,2020-07-02 08:00:00,Manipur,1260,579,0
3660,2020-07-02 08:00:00,Meghalaya,52,42,1
3661,2020-07-02 08:00:00,Mizoram,160,123,0
3662,2020-07-02 08:00:00,Nagaland,459,168,0
3663,2020-07-02 08:00:00,Odisha,7316,5353,25
3664,2020-07-02 08:00:00,Puducherry,714,272,12
3665,2020-07-02 08:00:00,Punjab,5668,3867,149
3666,2020-07-02 08:00:00,Rajasthan,18312,14574,421
3667,2020-07-02 08:00:00,Sikkim,101,53,0
3668,2020-07-02 08:00:00,Tamil Nadu,94049,52926,1264
3669,2020-07-02 08:00:00,Telangana,17357,8082,267
3670,2020-07-02 08:00:00,Tripura,1396,1093,1
3671,2020-07-02 08:00:00,Uttarakhand,2947,2317,41
3672,2020-07-02 08:00:00,Uttar Pradesh,24056,16629,718
3673,2020-07-02 08:00:00,West Bengal,19170,12528,683
3674,2020-07-02 08:00:00,Cases being reassigned to states,6832,0,0
3675,2020-07-03 08:00:00,Andaman and Nicobar Islands,109,51,0
3676,2020-07-03 08:00:00,Andhra Pradesh,16097,7313,198
3677,2020-07-03 08:00:00,Arunachal Pradesh,195,66,1
3678,2020-07-03 08:00:00,Assam,9013,6106,12
3679,2020-07-03 08:00:00,Bihar,10471,8020,77
3680,2020-07-03 08:00:00,Chandigarh,450,389,6
3681,2020-07-03 08:00:00,Chhattisgarh,3013,2385,14
3682,2020-07-03 08:00:00,Dadra and Nagar Haveli and Daman and Diu,230,89,0
3683,2020-07-03 08:00:00,Delhi,92175,63007,2864
3684,2020-07-03 08:00:00,Goa,1482,734,4
3685,2020-07-03 08:00:00,Gujarat,33913,24593,1886
3686,2020-07-03 08:00:00,Haryana,15509,11019,251
3687,2020-07-03 08:00:00,Himachal Pradesh,1014,628,10
3688,2020-07-03 08:00:00,Jammu and Kashmir,7849,4974,115
3689,2020-07-03 08:00:00,Jharkhand,2584,1983,15
3690,2020-07-03 08:00:00,Karnataka,18016,8334,272
3691,2020-07-03 08:00:00,Kerala,4753,2640,25
3692,2020-07-03 08:00:00,Ladakh,990,730,1
3693,2020-07-03 08:00:00,Madhya Pradesh,14106,10815,589
3694,2020-07-03 08:00:00,Maharashtra,186626,101172,8178
3695,2020-07-03 08:00:00,Manipur,1279,617,0
3696,2020-07-03 08:00:00,Meghalaya,56,42,1
3697,2020-07-03 08:00:00,Mizoram,162,126,0
3698,2020-07-03 08:00:00,Nagaland,501,182,0
3699,2020-07-03 08:00:00,Odisha,7545,5502,27
3700,2020-07-03 08:00:00,Puducherry,802,331,12
3701,2020-07-03 08:00:00,Punjab,5784,4144,152
3702,2020-07-03 08:00:00,Rajasthan,18662,14948,430
3703,2020-07-03 08:00:00,Sikkim,102,53,0
3704,2020-07-03 08:00:00,Tamil Nadu,98392,56021,1321
3705,2020-07-03 08:00:00,Telangana,18570,9069,275
3706,2020-07-03 08:00:00,Tripura,1435,1146,1
3707,2020-07-03 08:00:00,Uttarakhand,2984,2405,42
3708,2020-07-03 08:00:00,Uttar Pradesh,24825,17221,735
3709,2020-07-03 08:00:00,West Bengal,19819,13037,699
3710,2020-07-03 08:00:00,Cases being reassigned to states,6031,0,0
3711,2020-07-04 08:00:00,Andaman and Nicobar Islands,116,54,0
3712,2020-07-04 08:00:00,Andhra Pradesh,16934,7632,206
3713,2020-07-04 08:00:00,Arunachal Pradesh,252,75,1
3714,2020-07-04 08:00:00,Assam,9673,6349,14
3715,2020-07-04 08:00:00,Bihar,10954,8214,80
3716,2020-07-04 08:00:00,Chandigarh,457,393,6
